X,Y,OBJECTID,METER_NUMBER,METER_TYPE,RateTimeLimits,Status,HC_METER,BIKERACK,DUAL_HEAD,MOTORCYCLE_METER,COMMENTS,strSegmentID,AssetID,GlobalID,StreetAddress
653307.7133,893706.6767,459,123-41,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{E578E88B-CBEB-4398-AF88-8C72835F42F1},308 E MCKINLEY ST
653272.4702,893850.774,460,123-46,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{51C0ACEC-D03C-41D2-9A6F-9866D6E60A38},841 N 3RD ST
653272.6438,893866.9197,461,123-47,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{3B113340-BA11-45A2-A404-C45052B765D6},847 N 3RD ST
653272.6438,893888.9685,462,123-48,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{9786F016-48BC-438A-823C-16FD9D6B18EE},853 N 3RD ST
653272.991,893911.017,463,123-49,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{0A76BC3D-6708-44CD-9296-937027719253},861 N 3RD ST
653272.6438,893932.5447,464,123-50,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{14C94A26-139A-4054-81CB-42F3152C9682},869 N 3RD ST
653272.8175,893954.4197,465,123-51,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{6BD074F3-8F95-492B-B617-B86FD9E834F0},875 N 3RD ST
653272.991,893975.0795,466,123-52,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{E9161D4C-A98A-43DC-B3BE-27FDF2DF50C9},881 N 3RD ST
653272.8175,893997.8225,467,123-53,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{942E2032-7673-4362-9FF1-991436378855},889 N 3RD ST
653463.7125,894057.4857,468,123-9,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Added to GIS on 12/8/21 by SV,,,{0897B769-FDE7-4857-8974-41CF0C9CDEF0},359 E GARFIELD ST
653321.9833,893666.4535,469,124-1,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{0D87DB20-7057-4F3F-9222-7CAC777DB6DA},313 E MCKINLEY ST
653343.7228,893666.354,470,124-2,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{88B6FBFC-69CC-44D6-9C36-9D283C2CA770},321 E MCKINLEY ST
653364.9173,893666.3233,471,124-3,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{7452E3A0-068C-4469-8355-A0A04768FC64},327 E MCKINLEY ST
653382.7015,893666.0627,472,124-4,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{69FFD3E7-9E45-47C3-BF96-E523E713C95A},333 E MCKINLEY ST
653647.7578,893241.0517,473,125-15,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{741316D3-3BAE-4D59-A327-475F077545E0},696 N 4TH ST
653654.7353,893224.6992,474,125-16,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{CEF05A31-D4F8-4B4F-AB10-C82CC074102F},690 N 4TH ST
653662.6423,893206.5845,475,125-17,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{8D03DFA9-EF31-46B5-91EC-CC53BE3AE956},686 N 4TH ST
653670.6785,893185.6145,476,125-18,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{BC3642D3-E577-4F08-95B1-F98A0F2E6B14},678 N 4TH ST
653681.3295,893165.5568,477,125-19,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{901CA00E-396E-406E-AAE1-AEE75B94F654},672 N 4TH ST
653336.4702,893279.7708,478,125-2,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{53F6DB0A-70A8-49F4-B702-A3DEF3758BE0},317 E PIERCE ST
653706.9268,893120.2888,479,125-22,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{5B08E803-7EAF-4F70-8865-6765A8FCFFA5},658 N 4TH ST
653716.6278,893106.2585,480,125-23,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{456539C1-730B-4015-B40B-49AE7CF33DD8},654 N 4TH ST
653728.6465,893087.8445,481,125-24,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{1DEEFE0E-D83C-4530-9A34-1345B5876768},648 N 4TH ST
653739.675,893069.759,482,125-25,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{B9B56D09-F15A-4CF7-9DE5-9640F6213911},642 N 4TH ST
653751.4592,893052.205,483,125-26,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{D59E2F2A-08B9-4E8F-8D17-EF5C75E4A071},636 N 4TH ST
653763.331,893032.8115,484,125-27,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{EF72F8A5-A289-4D5A-97F1-1A4128883BD9},630 N 4TH ST
653774.6447,893014.7978,485,125-28,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{01A2951B-828C-4CA5-B0E7-18FFA395FE9A},624 N 4TH ST
653356.609,893279.4235,486,125-3,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{9375CDEA-9A90-4431-A282-E9CD26EE4049},323 E PIERCE ST
653393.0672,893280.1177,487,125-4,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{B3B8B030-D94B-4349-B424-AF20CC06CCD3},333 E PIERCE ST
653269.639,893018.5618,488,125-41,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{3988F2A5-41C6-4CB7-95C5-D4514B99DFDA},619 N 3RD ST
653269.587,893035.1625,489,125-42,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{263F0C27-683A-416D-AD0D-D6D27BD08CF7},623 N 3RD ST
653269.353,893055.6273,490,125-43,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{98F98392-390B-457C-8322-DB01C7B4E1B0},631 N 3RD ST
653270.004,893074.8033,491,125-44,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{3EBCB90E-5550-4C38-9690-9BD7ECA304FA},637 N 3RD ST
653269.866,893097.5162,492,125-45,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{568BC91D-A942-41CB-8EE6-3452F00727C6},643 N 3RD ST
653269.769,893116.5798,493,125-46,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{16A4F2F2-6878-4622-B333-F5FF73F2E6EE},651 N 3RD ST
653269.878,893142.1397,494,125-47,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{20DE6E67-E89B-41CB-BE0A-DD7C55599F9C},659 N 3RD ST
653269.823,893166.1627,495,125-48,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{485DC2C8-786F-459B-94AD-FF0B4B2C71BF},667 N 3RD ST
653269.4477,893189.0637,496,125-49,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{0463AC60-D446-407E-912D-71C2F4630A42},673 N 3RD ST
653377.0952,893280.1177,497,125-5,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{0F75AF51-1790-4F99-AD4A-763FFE3ED449},329 E PIERCE ST
653269.905,893211.684,498,125-50,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{7731828E-DB74-458B-B1BF-F934467F3E7E},681 N 3RD ST
653468.7618,893280.1177,499,125-9,SSDM,$1.00/hr 2hr 8A-10P Mon-Fri,Active,N,N,N,N,,,,{51FD041B-7924-4231-BBDF-F20683CB3CCB},355 E PIERCE ST
654070.4943,891409.718,500,13-1,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{1F53E762-8EEC-4318-995E-EBBACC5BC4E9},501 E MONROE ST
653269.0515,892649.6695,501,131-108,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{5B1BDCF0-4E5B-4FEA-B86D-6E5496F26E7D},519 N 3RD ST
653269.36,892668.0857,502,131-109,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{37B1EE1D-25D0-4D87-84F2-43889AE5F9AA},525 N 3RD ST
653269.8533,892690.8102,503,131-110,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{8960E95D-2E29-44E9-9368-A2E2BF327318},533 N 3RD ST
653270.159,892714.1445,504,131-111,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{227BE405-3AF1-4654-957E-8E35AF3F3A54},541 N 3RD ST
653269.443,892734.8585,505,131-112,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{A919DF26-9CFE-498A-96E9-A5668B3BF22F},547 N 3RD ST
653899.4165,892819.5393,506,131-15,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{B80968F4-F94D-4514-95DF-7E7A2DD39707},578 N 4TH ST
653909.313,892799.9382,507,131-16,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{3845BF11-0901-4742-9152-41FA17F9FDA6},570 N 4TH ST
653918.7145,892780.6015,508,131-17,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{7B6AD04B-498D-4259-8B3E-5254E06E74D6},564 N 4TH ST
653927.8302,892760.5395,509,131-18,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{8A70E934-5201-45B8-8E6A-36C17BD830DB},558 N 4TH ST
653935.2958,892738.9945,510,131-19,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{D90D0875-8605-4094-96A8-E4770AA7E5A2},550 N 4TH ST
653975.31,892507.8347,511,131-27,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{4342A0EE-3CF2-4E62-B7D3-0A8807171F2F},498 N 5TH ST
653976.3805,892487.873,512,131-28,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{AC8FD044-C8C9-44A4-AF76-882AD475F03F},498 N 5TH ST
653976.5833,892464.0058,513,131-29,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{26584F57-AD75-4DE8-8122-3896A0EB95FC},494 N 5TH ST
653976.8435,892443.2348,514,131-30,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{4B188E4F-3535-435C-A4BC-0AA999F4AE61},488 N 5TH ST
653977.6247,892420.2938,515,131-31,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{98D6BCB4-BCC1-4721-995D-0B7FA8C52D63},480 N 5TH ST
653977.6828,892399.1468,516,131-32,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{1ABE4A2C-8070-48B8-95D0-249EAA5A7492},474 N 5TH ST
653974.231,892047.6348,517,131-46,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{7F1A2151-C571-4584-8118-76C21EE8FBF5},360 N 5TH ST
653974.4915,892022.002,518,131-47,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{F088CA11-6FBE-4D41-893C-54A5EE1050F0},352 N 5TH ST
653974.4915,891993.7942,519,131-48,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{E678E0F5-352A-4101-AA8B-81ACB5C85395},342 N 5TH ST
653975.0122,891972.2128,520,131-49,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{AE09C872-50AA-408B-95E9-942A85BF9AEA},336 N 5TH ST
653974.7518,891949.675,521,131-50,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{AA71CA3E-2DE3-4630-A46C-2149FC371A06},328 N 5TH ST
653974.231,891927.863,522,131-51,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{DFFEBDB2-B34B-41A8-AF0B-0D32D91AEB5A},320 N 5TH ST
653974.7518,891906.0208,523,131-52,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{871B185C-A3DE-4463-BCD2-BAD3B35C21FC},314 N 5TH ST
653974.4915,891885.8563,524,131-53,SSCCM,"ASU $1.50/hr 2hr Max 8A-4P Mon-Thur, 8A-10P Fri-Sun & 6hr Max 4P-10P Mon-Thur",Active,N,N,N,N,,,,{6CF9D6E1-B86A-4E56-B00D-C8E50BFD803C},308 N 5TH ST
653268.0215,891938.4427,525,131-76,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{4C549945-513E-4F71-AD2C-7A9143D94154},323 N 3RD ST
653268.5573,891959.3125,526,131-77,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{8C4199E9-737E-42A6-B1D0-965930C22890},329 N 3RD ST
653268.9658,891976.3022,527,131-78,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{93D5212E-957D-43A3-B17D-610E34280F2B},335 N 3RD ST
653268.8605,891993.267,528,131-79,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{2BFFBEE5-58BE-41AC-BB66-845F856E5282},339 N 3RD ST
653268.4965,892009.5178,529,131-80,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{917CEB1E-D3DD-4D43-AA55-07B2D13930A9},345 N 3RD ST
653268.6093,892030.4185,530,131-81,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{28379A2C-6A4B-4F78-930B-6BC47683B033},353 N 3RD ST
653269.5322,892114.875,531,131-86,SSCCM,Loading Zone 2hr Max,Active,N,N,N,N,,,,{D575623A-DEFA-4E4F-8FEE-84E456917465},379 N 3RD ST
653270.8342,892139.6147,532,131-87,SSCCM,Loading Zone 2hr Max,Active,N,N,N,N,,,,{7E88CED2-12A8-45BD-AEC3-105A6F26A6E2},387 N 3RD ST
653270.8342,892164.3542,533,131-88,SSCCM,Loading Zone 2hr Max,Active,N,N,N,N,,,,{377B1BA3-FD3B-4344-8B49-F072AAFDE29E},395 N 3RD ST
653270.8342,892190.396,534,131-89,SSCCM,Loading Zone 2hr Max,Active,N,N,N,N,,,,{E92A1E16-6342-4285-9874-EBAC21F7FB1C},405 N 3RD ST
653268.3128,892323.5138,535,131-94,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{8D9C7D85-1E38-4B7F-84B2-DCE5B29F2674},447 N 3RD ST
653268.9017,892350.5385,536,131-95,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{5E23800D-1EF4-4035-ACDA-41F7CA806438},457 N 3RD ST
653268.192,892370.4593,537,131-96,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{59B07AB4-B22D-41C0-BCA0-A791B5EF8AB3},463 N 3RD ST
653268.9308,892393.1388,538,131-97,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{41804BCF-8203-4C9D-AC90-A55DA5DA74DC},471 N 3RD ST
653269.7085,892413.5745,539,131-98,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{B9933789-1132-469E-8461-D82AA74B8039},477 N 3RD ST
653269.8605,892433.8127,540,131-99,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{4B0A100F-5AB3-47D8-BAE3-F946FBBCA7B1},483 N 3RD ST
654090.3458,891409.5082,541,13-2,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{DC391A2E-3E80-41EC-83E6-887CE8C29E32},505 E MONROE ST
654116.9673,891409.6468,542,13-3,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{93F7AE20-F555-47B6-B5DF-A0F9208C42EF},515 E MONROE ST
654135.4297,891409.7855,543,13-4,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{DEA34BEF-8469-4003-BAA5-5A27E4AA3D01},521 E MONROE ST
653888.416,894041.4792,544,134-10,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{71E4029E-4A61-4ED0-830A-03A8AD83FC38},473 E GARFIELD ST
653948.4855,894040.0903,545,134-13,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{059B8DE4-F2F8-4C82-AE8E-EC2DFFB85FD9},493 E GARFIELD ST
653975.391,894004.9515,546,134-18,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Added by SV 5/4/21,,,{C294397B-D342-45D9-98B9-2C04E3B76197},892 N 5TH ST
653976.177,893982.9668,547,134-19,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Added by SV 5/4/21,,,{7B24C5DF-0952-44A3-830F-381E7A0CA038},886 N 5TH ST
653709.944,894042.1735,548,134-2,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{6D082E5B-6A2D-4261-9577-8683ADC564F3},415 E GARFIELD ST
653976.9277,893936.5555,549,134-21,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Added by SV 5/4/21,,,{3AC51EBC-F8DA-4515-A907-7AB96D572004},870 N 5TH ST
653975.2385,893899.9185,550,134-22,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Added by SV 5/4/21,,,{A2DC210F-6C16-48A5-BA68-1E5021A09304},858 N 5TH ST
653975.2078,893878.749,551,134-23,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Added by SV 5/4/21,,,{299A59CE-4D21-4C6D-AEED-834682BB94C5},852 N 5TH ST
653972.7217,893856.7687,552,134-24,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Added by SV 5/4/21,,,{978B8B42-6D2E-4A30-82B8-0715049D93CB},844 N 5TH ST
653973.5055,893833.1555,553,134-25,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Added by SV 5/4/21,,,{9A92F93E-D9CF-4479-9B26-72A6EEC9886D},836 N 5TH ST
653972.6568,893811.987,554,134-26,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,Added by SV 5/4/21,,,{8CABF6EB-C2DC-44BF-BEB4-2CAD462B9B08},830 N 5TH ST
653732.5133,894042.868,555,134-3,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{79EF5000-2C67-4221-B02A-BC27928C479F},423 E GARFIELD ST
653754.3883,894041.8265,556,134-4,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{2EC04F60-A862-44BF-A8B6-B213FC0D1A23},429 E GARFIELD ST
653662.09,893783.5805,557,134-41,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{2F132B74-296E-4CF6-8E3B-2A7474E65AC8},821 N 4TH ST
653662.9425,893807.1915,558,134-42,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{87F85546-FFC6-4E65-AA02-7A034C2EFA0E},829 N 4TH ST
653662.1603,893831.619,559,134-43,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{2C7A61B3-93E4-46CF-8A6A-85DB944E3B4E},837 N 4TH ST
653661.3768,893855.2325,560,134-44,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{FD778010-AD21-46D9-811B-DDDD50CF76AA},843 N 4TH ST
653661.4135,893880.473,561,134-45,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{A94162CA-8A28-4F66-A5A3-254257FE03FE},853 N 4TH ST
653660.6348,893907.3432,562,134-46,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{BCF40A23-C802-475D-AA1F-EF232228B7B8},861 N 4TH ST
653660.6718,893932.5838,563,134-47,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{910ABB0D-5721-42F8-BA33-8CB5E374D8AE},869 N 4TH ST
653661.5267,893957.823,564,134-48,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{CD695737-6418-4AEA-8E9C-FD4DFD7ED90D},877 N 4TH ST
653661.5613,893981.435,565,134-49,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{00BD90F2-16AF-4C17-BF75-38BD32C1ED2F},885 N 4TH ST
653775.569,894041.8265,566,134-5,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{3538EC83-DF10-4ADF-B459-EFD8FB12AA8F},437 E GARFIELD ST
653660.7825,894008.3052,567,134-50,SSDM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{5E9AD8DF-21C6-455E-AB9D-66F21EAA801F},893 N 4TH ST
654032.6777,891330.8488,570,13-48,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{53DDBAD6-A137-4EE1-9D55-3E5605D5E57F},191 N 5TH ST
654032.2798,891352.6168,572,13-49,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{0205CB95-9BE3-4169-BF7E-F2E4E4E249D6},199 N 5TH ST
654174.9862,891410.0978,574,13-5,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{03A022B9-7182-458D-A053-97B0EFA53009},535 E MONROE ST
654032.0987,891371.9975,575,13-50,SSCCM,$1.50/hr 2hr max 8A-10P Mon-Sun,Active,N,N,N,N,,,,{9B4EDEFF-FC04-4F32-AD3F-E126CC697D1E},199 N 5TH ST
653864.8013,894412.188,576,135-10,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{5AF6BFEA-CC2A-40A8-854B-D27C69A4E3C9},465 E ROOSEVELT ST
653885.3568,894412.1185,577,135-11,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{E6A4601C-DB9B-4A36-9FD7-EA62B475DCF6},473 E ROOSEVELT ST
653906.329,894411.875,578,135-12,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{41108084-D72A-4EAF-B9A1-237FE058C112},479 E ROOSEVELT ST
653922.9957,894411.5278,579,135-13,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{EE135394-66C7-47FA-AB3C-28AF6CA20183},485 E ROOSEVELT ST
653981.1435,894358.1908,580,135-18,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{5D7A8DCD-C88A-4617-8505-1A2681824F09},984 N 5TH ST
653981.1115,894336.2072,581,135-19,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{8A2CD91B-6DEA-4976-ACD4-5EB60177EED8},976 N 5TH ST
653705.422,894412.416,582,135-2,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{F43A14A5-0BAD-4A8C-AD5E-F677F58039D7},415 E ROOSEVELT ST
653981.0808,894315.038,583,135-20,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{C72F63BE-2DF9-43A8-A5D1-D400F37418E9},970 N 5TH ST
653981.0487,894293.0545,584,135-21,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{3885EABB-AEDA-4F8C-ACB5-42735B35F2E6},962 N 5TH ST
653981.8373,894272.6983,585,135-22,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{9232A5FA-58EE-4804-BF59-B4131522AB45},956 N 5TH ST
653980.9898,894252.3445,586,135-23,SSCCM,"$1.50/hr 2hr 8A-5P, 4HR 5P-10P",Active,N,N,N,N,,,,{8FF96262-C547-4DDB-9C02-CEC05BFB46E3},950 N 5TH ST
